Date,Ticker,Open,High,Low,Close,Change
03/31/1772,CMSIGBW,66.5,66.75,66.5,66.75,0
04/30/1772,CMSIGBW,66.75,66.75,66.75,66.75,0
05/31/1772,CMSIGBW,66.75,66.75,66.75,66.75,-0.026217228
06/30/1772,CMSIGBW,66.75,66.75,65,65,-0.015384615
07/31/1772,CMSIGBW,64.5,64.5,64,64,0.00390625
08/31/1772,CMSIGBW,64.25,64.25,64.25,64.25,0.003891051
09/30/1772,CMSIGBW,65,65,64.5,64.5,-0.003875969
10/31/1772,CMSIGBW,64.25,64.25,64.25,64.25,-0.003891051
11/30/1772,CMSIGBW,64,64,64,64,0
12/31/1772,CMSIGBW,64,64,64,64,0
01/31/1773,CMSIGBW,64,64,64,64,0
02/28/1773,CMSIGBW,64,64,64,64,-0.0234375
03/31/1773,CMSIGBW,64,64,62.5,62.5,0
04/30/1773,CMSIGBW,62.5,62.5,62.5,62.5,0.002
05/31/1773,CMSIGBW,62.5,62.625,62.5,62.625,0
06/30/1773,CMSIGBW,62.625,62.625,62.625,62.625,-0.005988024
07/31/1773,CMSIGBW,62.25,62.25,62.25,62.25,0
08/31/1773,CMSIGBW,62.25,62.25,62.25,62.25,-0.002008032
09/30/1773,CMSIGBW,62.25,62.25,62.125,62.125,-0.002012072
10/31/1773,CMSIGBW,62,62,62,62,-0.008064516
11/30/1773,CMSIGBW,61.375,61.5,61.375,61.5,0
12/31/1773,CMSIGBW,61.5,61.5,61.5,61.5,0.00203252
01/31/1774,CMSIGBW,61.625,61.625,61.5,61.625,0
02/28/1774,CMSIGBW,61.625,61.625,61.625,61.625,0.002028398
03/31/1774,CMSIGBW,61.75,61.75,61.75,61.75,0.020242915
04/30/1774,CMSIGBW,62,63,62,63,-0.023809524
05/31/1774,CMSIGBW,63,63,61.5,61.5,0.00203252
06/30/1774,CMSIGBW,61.5,61.625,61.5,61.625,0.006085193
07/31/1774,CMSIGBW,62.25,62.25,62,62,0.016129032
08/31/1774,CMSIGBW,62.375,63,62.375,63,0.003968254
09/30/1774,CMSIGBW,63.25,63.25,63.25,63.25,0
10/31/1774,CMSIGBW,63.25,63.25,63.25,63.25,-0.001976285
11/30/1774,CMSIGBW,63.125,63.125,63.125,63.125,0.001980198
12/31/1774,CMSIGBW,63.125,63.25,63.125,63.25,0.003952569
01/31/1775,CMSIGBW,63.25,63.5,63.25,63.5,0
02/28/1775,CMSIGBW,63.5,63.5,63.5,63.5,0.003937008
03/31/1775,CMSIGBW,63.625,63.75,63.625,63.75,-0.001960784
04/30/1775,CMSIGBW,63.625,63.625,63.625,63.625,-0.007858546
05/31/1775,CMSIGBW,63.125,63.125,63.125,63.125,0
06/30/1775,CMSIGBW,63.125,63.125,63.125,63.125,0.001980198
07/31/1775,CMSIGBW,63.125,63.25,63.125,63.25,0.009881423
08/31/1775,CMSIGBW,63.875,63.875,63.875,63.875,0.001956947
09/30/1775,CMSIGBW,64,64,64,64,0.00390625
10/31/1775,CMSIGBW,63.75,64.25,63.75,64.25,-0.011673152
11/30/1775,CMSIGBW,64.25,64.25,63.5,63.5,0
12/31/1775,CMSIGBW,63.5,63.5,63.5,63.5,0.007874016
01/31/1776,CMSIGBW,63.75,64,63.75,64,0
02/29/1776,CMSIGBW,64,64,64,64,0.001953125
03/31/1776,CMSIGBW,64,64.125,64,64.125,0.009746589
04/30/1776,CMSIGBW,64.5,64.75,64.5,64.75,0.003861004
05/31/1776,CMSIGBW,65.5,65.5,65,65,-0.011538462
06/30/1776,CMSIGBW,64.75,64.75,64.25,64.25,0
07/31/1776,CMSIGBW,64.25,64.25,64.25,64.25,0
08/31/1776,CMSIGBW,64.25,64.25,64.25,64.25,0
09/30/1776,CMSIGBW,64.25,64.25,64.25,64.25,0.007782101
10/31/1776,CMSIGBW,64.25,64.75,64.25,64.75,0.019305019
11/30/1776,CMSIGBW,65,66,65,66,0.007575758
12/31/1776,CMSIGBW,66.5,66.5,66.5,66.5,0
01/31/1777,CMSIGBW,66.5,66.5,66.5,66.5,0
02/28/1777,CMSIGBW,66.5,66.5,66.5,66.5,-0.018796992
03/31/1777,CMSIGBW,65.5,65.5,65.25,65.25,0.011494253
04/30/1777,CMSIGBW,65.25,66,65.25,66,0.001893939
05/31/1777,CMSIGBW,66.125,66.125,66.125,66.125,0.013232514
06/30/1777,CMSIGBW,66.5,67,66.5,67,-0.02238806
07/31/1777,CMSIGBW,66,66,65.5,65.5,0.015267176
08/31/1777,CMSIGBW,66,66.5,66,66.5,0.003759398
09/30/1777,CMSIGBW,66.75,66.75,66.75,66.75,0.011235955
10/31/1777,CMSIGBW,67.25,67.5,67.25,67.5,0.014814815
11/30/1777,CMSIGBW,68,68.5,68,68.5,0
12/31/1777,CMSIGBW,68.5,68.5,68.5,68.5,-0.00729927
01/31/1778,CMSIGBW,68.5,68.5,68,68,0
02/28/1778,CMSIGBW,68,68,68,68,-0.073529412
03/31/1778,CMSIGBW,63,63,63,63,0.027777778
04/30/1778,CMSIGBW,64,64.75,64,64.75,0
05/31/1778,CMSIGBW,64.75,64.75,64.75,64.75,-0.027027027
06/30/1778,CMSIGBW,63,63,63,63,0.001984127
07/31/1778,CMSIGBW,63,63.125,63,63.125,0.005940594
08/31/1778,CMSIGBW,63.5,63.5,63.5,63.5,-0.015748031
09/30/1778,CMSIGBW,63,63,62.5,62.5,-0.008
10/31/1778,CMSIGBW,62.5,62.5,62,62,-0.008064516
11/30/1778,CMSIGBW,62,62,61.5,61.5,-0.004065041
12/31/1778,CMSIGBW,61.5,61.5,61.25,61.25,0.008163265
01/31/1779,CMSIGBW,61.25,61.75,61.25,61.75,0
02/28/1779,CMSIGBW,61.75,61.75,61.75,61.75,-0.004048583
03/31/1779,CMSIGBW,61.75,61.75,61.5,61.5,0
04/30/1779,CMSIGBW,61.5,61.5,61.5,61.5,0.004065041
05/31/1779,CMSIGBW,61.75,61.75,61.75,61.75,0.008097166
06/30/1779,CMSIGBW,62,62.25,62,62.25,0.024096386
07/31/1779,CMSIGBW,63.75,63.75,63.75,63.75,-0.02745098
08/31/1779,CMSIGBW,64,64,62,62,0.024193548
09/30/1779,CMSIGBW,62.5,63.5,62.5,63.5,-0.007874016
10/31/1779,CMSIGBW,63.75,63.75,63,63,0
11/30/1779,CMSIGBW,63,63,63,63,-0.007936508
12/31/1779,CMSIGBW,62.75,62.75,62.5,62.5,-0.016
01/31/1780,CMSIGBW,62.5,62.5,61.5,61.5,0.016260163
02/29/1780,CMSIGBW,62.5,62.5,62.5,62.5,0.008
03/31/1780,CMSIGBW,62.5,63,62.5,63,0
04/30/1780,CMSIGBW,63,63,63,63,-0.015873016
05/31/1780,CMSIGBW,63,63,62,62,0.008064516
06/30/1780,CMSIGBW,62,62.5,62,62.5,0.016
07/31/1780,CMSIGBW,62.5,63.5,62.5,63.5,0
08/31/1780,CMSIGBW,63.5,63.5,63.5,63.5,0
09/30/1780,CMSIGBW,63.5,63.5,63.5,63.5,0.015748031
10/31/1780,CMSIGBW,63.5,64.5,63.5,64.5,0.003875969
11/30/1780,CMSIGBW,64.5,64.75,64.5,64.75,0.019305019
12/31/1780,CMSIGBW,64.75,66,64.75,66,-0.026515152
01/31/1781,CMSIGBW,64.5,64.5,64.25,64.25,0.023346304
02/28/1781,CMSIGBW,65.25,65.75,65.25,65.75,0
03/31/1781,CMSIGBW,65.75,65.75,65.75,65.75,0.015209125
04/30/1781,CMSIGBW,66.25,66.75,66.25,66.75,0
05/31/1781,CMSIGBW,66.75,66.75,66.75,66.75,0.007490637
06/30/1781,CMSIGBW,67.25,67.25,67.25,67.25,0
07/31/1781,CMSIGBW,67.25,67.25,67.25,67.25,0.022304833
08/31/1781,CMSIGBW,68,68.75,68,68.75,0.010909091
09/30/1781,CMSIGBW,69.5,69.5,69.5,69.5,-0.021582734
10/31/1781,CMSIGBW,69,69,68,68,0
11/30/1781,CMSIGBW,68,68,68,68,-0.007352941
12/31/1781,CMSIGBW,68,68,67.5,67.5,0.007407407
01/31/1782,CMSIGBW,67.5,68,67.5,68,0.014705882
02/28/1782,CMSIGBW,68.5,69,68.5,69,0.007246377
03/31/1782,CMSIGBW,69,69.5,69,69.5,0
04/30/1782,CMSIGBW,69.5,69.5,69.5,69.5,-0.028776978
05/31/1782,CMSIGBW,68.5,68.5,67.5,67.5,0
06/30/1782,CMSIGBW,67.5,67.5,67.5,67.5,0.007407407
07/31/1782,CMSIGBW,68,68,68,68,0.011029412
08/31/1782,CMSIGBW,68,68.75,68,68.75,0.007272727
09/30/1782,CMSIGBW,68.5,69.25,68.5,69.25,0.025270758
10/31/1782,CMSIGBW,70.5,71,70.5,71,0.007042254
11/30/1782,CMSIGBW,71.5,71.5,71.5,71.5,-0.055944056
12/31/1782,CMSIGBW,67.5,67.5,67.5,67.5,-0.014814815
01/31/1783,CMSIGBW,66.5,66.5,66.5,66.5,0.030075188
02/28/1783,CMSIGBW,67.5,69.75,67.5,68.5,-0.01459854
03/31/1783,CMSIGBW,67.5,67.5,67.5,67.5,0.007407407
04/30/1783,CMSIGBW,68,68,68,68,0.007352941
05/31/1783,CMSIGBW,68.5,68.5,68.5,68.5,-0.00729927
06/30/1783,CMSIGBW,68.5,68.5,68,68,-0.007352941
07/31/1783,CMSIGBW,67.75,67.75,67.5,67.5,-0.044444444
08/31/1783,CMSIGBW,67,67,64.5,64.5,-0.007751938
09/30/1783,CMSIGBW,64.5,64.5,64,64,0.01953125
10/31/1783,CMSIGBW,64.75,65.25,64.75,65.25,-0.011494253
11/30/1783,CMSIGBW,64.5,64.5,64.5,64.5,-0.019379845
12/31/1783,CMSIGBW,63.75,63.75,63.25,63.25,0.003952569
01/31/1784,CMSIGBW,63.5,63.5,63.5,63.5,-0.011811024
02/29/1784,CMSIGBW,63.5,63.5,62.75,62.75,-0.019920319
03/31/1784,CMSIGBW,62,62,61.5,61.5,0.016260163
04/30/1784,CMSIGBW,61.5,62.5,61.5,62.5,-0.016
05/31/1784,CMSIGBW,62.5,62.5,61.5,61.5,0.008130081
06/30/1784,CMSIGBW,61.5,62,61.5,62,0.008064516
07/31/1784,CMSIGBW,62.5,62.5,62.5,62.5,-0.016
08/31/1784,CMSIGBW,61.5,61.5,61.5,61.5,-0.008130081
09/30/1784,CMSIGBW,61,61,61,61,0
10/31/1784,CMSIGBW,61,61,61,61,0
11/30/1784,CMSIGBW,61,61,61,61,-0.008196721
12/31/1784,CMSIGBW,61,61,60.5,60.5,-0.004132231
01/31/1785,CMSIGBW,60,60.25,60,60.25,0
02/28/1785,CMSIGBW,60.25,60.25,60.25,60.25,-0.004149378
03/31/1785,CMSIGBW,60,60,60,60,0.020833333
04/30/1785,CMSIGBW,60.75,61.25,60.75,61.25,-0.008163265
05/31/1785,CMSIGBW,60.25,60.75,60.25,60.75,-0.008230453
06/30/1785,CMSIGBW,60.75,60.75,60.25,60.25,0
07/31/1785,CMSIGBW,60.25,60.25,60.25,60.25,0
08/31/1785,CMSIGBW,60,60.25,60,60.25,0
09/30/1785,CMSIGBW,60.25,60.25,60.25,60.25,0
10/31/1785,CMSIGBW,60.25,60.25,60.25,60.25,0.020746888
11/30/1785,CMSIGBW,61.75,61.75,61.5,61.5,-0.004065041
12/31/1785,CMSIGBW,61.25,61.25,61.25,61.25,0.008163265
01/31/1786,CMSIGBW,61.5,61.75,61.5,61.75,0
02/28/1786,CMSIGBW,61.75,61.75,61.75,61.75,-0.004048583
03/31/1786,CMSIGBW,61.5,61.5,61.5,61.5,0.008130081
04/30/1786,CMSIGBW,61.5,62,61.5,62,-0.004032258
05/31/1786,CMSIGBW,61.75,61.75,61.75,61.75,-0.004048583
06/30/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
07/31/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
08/31/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
09/30/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
10/31/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
11/30/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
12/31/1786,CMSIGBW,61.5,61.5,61.5,61.5,0
01/31/1787,CMSIGBW,61.5,61.5,61.5,61.5,0
02/28/1787,CMSIGBW,61.5,61.5,61.5,61.5,0
03/31/1787,CMSIGBW,61.5,61.5,61.5,61.5,0.008130081
04/30/1787,CMSIGBW,61.5,62,61.5,62,0
05/31/1787,CMSIGBW,62,62,62,62,-0.004032258
06/30/1787,CMSIGBW,61.75,61.75,61.75,61.75,0
07/31/1787,CMSIGBW,61.75,61.75,61.75,61.75,0
08/31/1787,CMSIGBW,61.75,61.75,61.75,61.75,0
09/30/1787,CMSIGBW,61.75,61.75,61.75,61.75,0
10/31/1787,CMSIGBW,61.75,61.75,61.75,61.75,0
11/30/1787,CMSIGBW,61.75,61.75,61.75,61.75,0
12/31/1787,CMSIGBW,61.75,61.75,61.75,61.75,0.004048583
01/31/1788,CMSIGBW,62,62,62,62,0
02/29/1788,CMSIGBW,62,62,62,62,0
03/31/1788,CMSIGBW,62,62,62,62,0
04/30/1788,CMSIGBW,62,62,62,62,0
05/31/1788,CMSIGBW,62,62,62,62,0
06/30/1788,CMSIGBW,62,62,62,62,0
07/31/1788,CMSIGBW,62,62,62,62,0
08/31/1788,CMSIGBW,62,62,62,62,0
09/30/1788,CMSIGBW,62,62,62,62,0
10/31/1788,CMSIGBW,62,62,62,62,0
11/30/1788,CMSIGBW,62,62,62,62,0
12/31/1788,CMSIGBW,62,62,62,62,0
01/31/1789,CMSIGBW,62,62,62,62,0
02/28/1789,CMSIGBW,62,62,62,62,-0.008064516
03/31/1789,CMSIGBW,62,62,61.5,61.5,-0.008130081
04/30/1789,CMSIGBW,61,61,61,61,0
05/31/1789,CMSIGBW,61,61,61,61,0
06/30/1789,CMSIGBW,61,61,61,61,0
07/31/1789,CMSIGBW,61,61,61,61,0
08/31/1789,CMSIGBW,61,61,61,61,0
09/30/1789,CMSIGBW,61,61,61,61,0
10/31/1789,CMSIGBW,61,61,61,61,-0.008196721
11/30/1789,CMSIGBW,61,61,60.5,60.5,0.004132231
12/31/1789,CMSIGBW,60.5,60.75,60.5,60.75,0
01/31/1790,CMSIGBW,60.75,60.75,60.75,60.75,0.008230453
02/28/1790,CMSIGBW,61,61.25,61,61.25,0
03/31/1790,CMSIGBW,61.25,61.25,61.25,61.25,0.012244898
04/30/1790,CMSIGBW,61.25,62,61,62,0
05/31/1790,CMSIGBW,62,62,62,62,-0.016129032
06/30/1790,CMSIGBW,61,61,61,61,-0.004098361
07/31/1790,CMSIGBW,61,61,60.75,60.75,0
08/31/1790,CMSIGBW,60.75,60.75,60.75,60.75,0
09/30/1790,CMSIGBW,60.75,60.75,60.75,60.75,0
10/31/1790,CMSIGBW,60.75,60.75,60.75,60.75,0
11/30/1790,CMSIGBW,60.75,60.75,60.75,60.75,0.016460905
12/31/1790,CMSIGBW,61.75,61.75,61.75,61.75,0.008097166
01/31/1791,CMSIGBW,62.25,62.25,62.25,62.25,0
02/28/1791,CMSIGBW,62.25,62.25,62.25,62.25,0
03/31/1791,CMSIGBW,62.25,62.25,62.25,62.25,-0.020080321
04/30/1791,CMSIGBW,62.25,62.25,61,61,0
05/31/1791,CMSIGBW,61,61,61,61,-0.004098361
06/30/1791,CMSIGBW,60.75,60.75,60.75,60.75,0
07/31/1791,CMSIGBW,60.75,60.75,60.75,60.75,0.020576132
08/31/1791,CMSIGBW,61,62,61,62,0
09/30/1791,CMSIGBW,62,62,62,62,0
11/30/1791,CMSIGBW,62,62,62,62,0.016129032
12/31/1791,CMSIGBW,62.5,63,62.5,63,0.007936508
01/31/1792,CMSIGBW,63,63.5,63,63.5,0.007874016
02/29/1792,CMSIGBW,64,64,64,64,0
03/31/1792,CMSIGBW,64,64,64,64,0.015625
04/30/1792,CMSIGBW,65,65,65,65,0
05/31/1792,CMSIGBW,65,65,65,65,-0.015384615
06/30/1792,CMSIGBW,64,64,64,64,0
08/31/1792,CMSIGBW,64,64,64,64,-0.0078125
09/30/1792,CMSIGBW,63.5,63.5,63.5,63.5,-0.007874016
10/31/1792,CMSIGBW,63,63,63,63,0
11/30/1792,CMSIGBW,63,63,63,63,0
12/31/1792,CMSIGBW,63,63,63,63,-0.031746032
01/31/1793,CMSIGBW,63.5,63.5,61,61,0
02/28/1793,CMSIGBW,61,61,61,61,0
03/31/1793,CMSIGBW,61,61,61,61,0
04/30/1793,CMSIGBW,61,61,61,61,-0.024590164
05/31/1793,CMSIGBW,61,61,59.5,59.5,0
06/30/1793,CMSIGBW,59.5,59.5,59.5,59.5,0
07/31/1793,CMSIGBW,59.5,59.5,59.5,59.5,0.008403361
08/31/1793,CMSIGBW,60,60,60,60,0
09/30/1793,CMSIGBW,60,60,60,60,0
10/31/1793,CMSIGBW,60,60,60,60,0
11/30/1793,CMSIGBW,60,60,60,60,0
12/31/1793,CMSIGBW,60,60,60,60,-0.008333333
01/31/1794,CMSIGBW,59.5,59.5,59.5,59.5,0
02/28/1794,CMSIGBW,59.5,59.5,59.5,59.5,0.008403361
03/31/1794,CMSIGBW,59.5,60,59.5,60,0.016666667
04/30/1794,CMSIGBW,60,61,60,61,0
05/31/1794,CMSIGBW,61,61,61,61,-0.008196721
06/30/1794,CMSIGBW,61,61,60.5,60.5,-0.008264463
07/31/1794,CMSIGBW,60,60,60,60,0
09/30/1794,CMSIGBW,60,60,60,60,0.016666667
11/30/1794,CMSIGBW,59.5,61,59.5,61,-0.008196721
12/31/1794,CMSIGBW,60.5,60.5,60.5,60.5,0.07768595
12/31/1795,CMSIGBW,65.2,65.2,65.2,65.2,-0.003067485
12/31/1796,CMSIGBW,65,65,65,65,-0.069230769
12/31/1797,CMSIGBW,60.5,60.5,60.5,60.5,0
12/31/1798,CMSIGBW,60.5,60.5,60.5,60.5,0.123966942
12/31/1799,CMSIGBW,68,68,68,68,0
12/31/1800,CMSIGBW,68,68,68,68,0.044117647
12/31/1801,CMSIGBW,71,71,71,71,-0.056338028
12/31/1802,CMSIGBW,67,67,67,67,0.014925373
12/31/1803,CMSIGBW,68,68,68,68,-0.044117647
12/31/1804,CMSIGBW,65,65,65,65,0.076923077
12/31/1805,CMSIGBW,70,70,70,70,0
12/31/1806,CMSIGBW,70,70,70,70,-0.057142857
12/31/1807,CMSIGBW,66,66,66,66,0
12/31/1808,CMSIGBW,66,66,66,66,0
12/31/1809,CMSIGBW,66,66,66,66,0
12/31/1810,CMSIGBW,66,66,66,66,0.121212121
12/31/1811,CMSIGBW,74,74,74,74,0.027027027
12/31/1812,CMSIGBW,76,76,76,76,0.092105263
12/31/1813,CMSIGBW,83,83,83,83,-0.200301205
09/30/1814,CMSIGBW,66.375,66.375,66.375,66.375,0
10/31/1814,CMSIGBW,66.375,66.375,66.375,66.375,0.011299435
11/30/1814,CMSIGBW,67.125,67.125,67.125,67.125,0
12/31/1814,CMSIGBW,67.125,67.125,67.125,67.125,0.046554935
01/31/1815,CMSIGBW,70.25,70.25,70.25,70.25,-0.131672598
02/28/1815,CMSIGBW,61,61,61,61,0.032786885
03/31/1815,CMSIGBW,63,63,63,63,0.003968254
04/30/1815,CMSIGBW,63.25,63.25,63.25,63.25,-0.003952569
05/31/1815,CMSIGBW,63,63,63,63,0.071428571
06/30/1815,CMSIGBW,67.5,67.5,67.5,67.5,0.02962963
07/31/1815,CMSIGBW,69.5,69.5,69.5,69.5,-0.01618705
08/31/1815,CMSIGBW,68.375,68.375,68.375,68.375,0.005484461
09/30/1815,CMSIGBW,68.75,68.75,68.75,68.75,0.034545455
10/31/1815,CMSIGBW,71.125,71.125,71.125,71.125,-0.038664323
11/30/1815,CMSIGBW,68.375,68.375,68.375,68.375,0
12/31/1815,CMSIGBW,68.375,68.375,68.375,68.375,0
01/31/1816,CMSIGBW,68.375,68.375,68.375,68.375,-0.038391225
02/29/1816,CMSIGBW,65.75,65.75,65.75,65.75,0.039923954
03/31/1816,CMSIGBW,68.375,68.375,68.375,68.375,-0.029250457
04/30/1816,CMSIGBW,66.375,66.375,66.375,66.375,0.030131827
05/31/1816,CMSIGBW,68.375,68.375,68.375,68.375,0
06/30/1816,CMSIGBW,68.375,68.375,68.375,68.375,-0.069469835
07/31/1816,CMSIGBW,63.625,63.625,63.625,63.625,-0.009823183
08/31/1816,CMSIGBW,63,63,63,63,-0.021825397
09/30/1816,CMSIGBW,61.625,61.625,61.625,61.625,-0.010141988
10/31/1816,CMSIGBW,61,61,61,61,-0.00204918
11/30/1816,CMSIGBW,60.875,60.875,60.875,60.875,0.004106776
12/31/1816,CMSIGBW,61.125,61.125,61.125,61.125,0.00408998
01/31/1817,CMSIGBW,61.375,61.375,61.375,61.375,0
02/28/1817,CMSIGBW,61.375,61.375,61.375,61.375,-0.00610998
03/31/1817,CMSIGBW,61,61,61,61,0
04/30/1817,CMSIGBW,61,61,61,61,0
05/31/1817,CMSIGBW,61,61,61,61,0.032786885
06/30/1817,CMSIGBW,63,63,63,63,0
07/31/1817,CMSIGBW,63,63,63,63,0
08/31/1817,CMSIGBW,63,63,63,63,0
09/30/1817,CMSIGBW,63,63,63,63,0
10/31/1817,CMSIGBW,63,63,63,63,0
11/30/1817,CMSIGBW,63,63,63,63,0
12/31/1817,CMSIGBW,63,63,63,63,0
01/31/1818,CMSIGBW,63,63,63,63,0
02/28/1818,CMSIGBW,63,63,63,63,-0.01984127
03/31/1818,CMSIGBW,61.75,61.75,61.75,61.75,0.036437247
04/30/1818,CMSIGBW,64,64,64,64,0
05/31/1818,CMSIGBW,64,64,64,64,0.0234375
06/30/1818,CMSIGBW,65.5,65.5,65.5,65.5,-0.007633588
07/31/1818,CMSIGBW,65,65,65,65,0
08/31/1818,CMSIGBW,65,65,65,65,-0.007692308
09/30/1818,CMSIGBW,64.5,64.5,64.5,64.5,0
10/31/1818,CMSIGBW,64.5,64.5,64.5,64.5,0
11/30/1818,CMSIGBW,64.5,64.5,64.5,64.5,0
12/31/1818,CMSIGBW,64.5,64.5,64.5,64.5,0.015503876
01/31/1819,CMSIGBW,65.5,65.5,65.5,65.5,0.022900763
02/28/1819,CMSIGBW,67,67,67,67,0
03/31/1819,CMSIGBW,67,67,67,67,0
04/30/1819,CMSIGBW,67,67,67,67,-0.014925373
05/31/1819,CMSIGBW,66,66,66,66,0
06/30/1819,CMSIGBW,66,66,66,66,-0.060606061
07/31/1819,CMSIGBW,62,62,62,62,0
08/31/1819,CMSIGBW,62,62,62,62,0
09/30/1819,CMSIGBW,62,62,62,62,0
10/31/1819,CMSIGBW,62,62,62,62,0
11/30/1819,CMSIGBW,62,62,62,62,0
12/31/1819,CMSIGBW,62,62,62,62,0
01/31/1820,CMSIGBW,62,62,62,62,0
02/29/1820,CMSIGBW,62,62,62,62,-0.008064516
03/31/1820,CMSIGBW,61.5,61.5,61.5,61.5,-0.008130081
04/30/1820,CMSIGBW,61,61,61,61,-0.008196721
05/31/1820,CMSIGBW,60.5,60.5,60.5,60.5,0
06/30/1820,CMSIGBW,60.5,60.5,60.5,60.5,-0.008264463
07/31/1820,CMSIGBW,60,60,60,60,0
08/31/1820,CMSIGBW,60,60,60,60,-0.008333333
09/30/1820,CMSIGBW,59.5,59.5,59.5,59.5,0
10/31/1820,CMSIGBW,59.5,59.5,59.5,59.5,0
11/30/1820,CMSIGBW,59.5,59.5,59.5,59.5,0
12/31/1820,CMSIGBW,59.5,59.5,59.5,59.5,0
01/31/1821,CMSIGBW,59.5,59.5,59.5,59.5,0
02/28/1821,CMSIGBW,59.5,59.5,59.5,59.5,0
03/31/1821,CMSIGBW,59.5,59.5,59.5,59.5,-0.008403361
04/30/1821,CMSIGBW,59,59,59,59,0
05/31/1821,CMSIGBW,59,59,59,59,-0.016949153
06/30/1821,CMSIGBW,58,58,58,58,0.00862069
07/31/1821,CMSIGBW,58.5,58.5,58.5,58.5,0.008547009
08/31/1821,CMSIGBW,59,59,59,59,0
09/30/1821,CMSIGBW,59,59,59,59,0
10/31/1821,CMSIGBW,59,59,59,59,0
11/30/1821,CMSIGBW,59,59,59,59,0.008474576
12/31/1821,CMSIGBW,59.5,59.5,59.5,59.5,0
01/31/1822,CMSIGBW,59.5,59.5,59.5,59.5,0
02/28/1822,CMSIGBW,59.5,59.5,59.5,59.5,-0.008403361
03/31/1822,CMSIGBW,59,59,59,59,0.008474576
04/30/1822,CMSIGBW,59.5,59.5,59.5,59.5,0
05/31/1822,CMSIGBW,59.5,59.5,59.5,59.5,0
06/30/1822,CMSIGBW,59.5,59.5,59.5,59.5,-0.008403361
07/31/1822,CMSIGBW,59,59,59,59,0.008474576
08/31/1822,CMSIGBW,59.5,59.5,59.5,59.5,-0.004201681
09/30/1822,CMSIGBW,59.25,59.25,59.25,59.25,0
10/31/1822,CMSIGBW,59.25,59.25,59.25,59.25,0
11/30/1822,CMSIGBW,59.25,59.25,59.25,59.25,0.004219409
12/31/1822,CMSIGBW,59.5,59.5,59.5,59.5,0
01/31/1823,CMSIGBW,59.5,59.5,59.5,59.5,0
02/28/1823,CMSIGBW,59.5,59.5,59.5,59.5,-0.004201681
03/31/1823,CMSIGBW,59.25,59.25,59.25,59.25,0
04/30/1823,CMSIGBW,59.25,59.25,59.25,59.25,-0.008438819
05/31/1823,CMSIGBW,58.75,58.75,58.75,58.75,0
06/30/1823,CMSIGBW,58.75,58.75,58.75,58.75,0.004255319
07/31/1823,CMSIGBW,59,59,59,59,0
08/31/1823,CMSIGBW,59,59,59,59,0
09/30/1823,CMSIGBW,59,59,59,59,0
10/31/1823,CMSIGBW,59,59,59,59,0
11/30/1823,CMSIGBW,59,59,59,59,0
12/31/1823,CMSIGBW,59,59,59,59,0.008474576
01/31/1824,CMSIGBW,59.5,59.5,59.5,59.5,0
02/29/1824,CMSIGBW,59.5,59.5,59.5,59.5,0
03/31/1824,CMSIGBW,59.5,59.5,59.5,59.5,0
04/30/1824,CMSIGBW,59.5,59.5,59.5,59.5,0
05/31/1824,CMSIGBW,59.5,59.5,59.5,59.5,0.004201681
06/30/1824,CMSIGBW,59.75,59.75,59.75,59.75,0
07/31/1824,CMSIGBW,59.75,59.75,59.75,59.75,0
08/31/1824,CMSIGBW,59.75,59.75,59.75,59.75,0
09/30/1824,CMSIGBW,59.75,59.75,59.75,59.75,0.012552301
10/31/1824,CMSIGBW,60.5,60.5,60.5,60.5,0
11/30/1824,CMSIGBW,60.5,60.5,60.5,60.5,0
12/31/1824,CMSIGBW,60.5,60.5,60.5,60.5,0
01/31/1825,CMSIGBW,60.5,60.5,60.5,60.5,0
02/28/1825,CMSIGBW,60.5,60.5,60.5,60.5,0
03/31/1825,CMSIGBW,60.5,60.5,60.5,60.5,0.008264463
04/30/1825,CMSIGBW,61,61,61,61,0
05/31/1825,CMSIGBW,61,61,61,61,-0.004098361
06/30/1825,CMSIGBW,60.75,60.75,60.75,60.75,0
07/31/1825,CMSIGBW,60.75,60.75,60.75,60.75,-0.004115226
08/31/1825,CMSIGBW,60.5,60.5,60.5,60.5,0.004132231
09/30/1825,CMSIGBW,60.75,60.75,60.75,60.75,0
10/31/1825,CMSIGBW,60.75,60.75,60.75,60.75,0.004115226
11/30/1825,CMSIGBW,61,61,61,61,0.004098361
12/31/1825,CMSIGBW,61.25,61.25,61.25,61.25,-0.012244898
01/31/1826,CMSIGBW,60.5,60.5,60.5,60.5,0.008264463
02/28/1826,CMSIGBW,61,61,61,61,-0.004098361
03/31/1826,CMSIGBW,60.75,60.75,60.75,60.75,-0.020576132
04/30/1826,CMSIGBW,59.5,59.5,59.5,59.5,-0.008403361
05/31/1826,CMSIGBW,59,59,59,59,0.004237288
06/30/1826,CMSIGBW,59.25,59.25,59.25,59.25,-0.004219409
07/31/1826,CMSIGBW,59,59,59,59,-0.004237288
08/31/1826,CMSIGBW,58.75,58.75,58.75,58.75,0
